TARGET 7ff61980f340 function=FUN_7ff61980f340@7ff61980f340
  REF 7ff6197ec017 UNCONDITIONAL_CALL caller=FUN_7ff6197ebf2e@7ff6197ebf2e
  REF 7ff619812d28 UNCONDITIONAL_CALL caller=<none>
  REF 7ff619812e99 UNCONDITIONAL_CALL caller=<none>
  REF 7ff61981303e UNCONDITIONAL_CALL caller=<none>
  REF 7ff6198131ba UNCONDITIONAL_CALL caller=<none>
============================================================
FUNCTION FUN_7ff61980f340@7ff61980f340 size=458

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

void FUN_7ff61980f340(undefined4 param_1,char param_2)

{
  char cVar1;
  longlong lVar2;
  undefined8 uVar3;
  longlong unaff_GS_OFFSET;
  undefined1 auStack_308 [32];
  undefined **local_2e8;
  undefined4 local_2e0;
  undefined4 local_2dc;
  undefined8 local_2d8;
  undefined8 uStack_2d0;
  undefined8 local_2c8;
  undefined8 uStack_2c0;
  undefined8 local_2b8;
  undefined8 uStack_2b0;
  undefined1 local_2a8;
  undefined1 local_298 [320];
  undefined1 local_158 [320];
  ulonglong local_18;
  
  local_18 = DAT_7ff61a119a88 ^ (ulonglong)auStack_308;
  lVar2 = FUN_7ff61980af00();
  cVar1 = FUN_7ff6183cdc50(0x13);
  if (cVar1 != '\0') {
    local_2d8 = _DAT_7ff619d1c490;
    uStack_2d0 = uRam00007ff619d1c498;
    local_2b8 = _DAT_7ff619d18b40;
    uStack_2b0 = uRam00007ff619d18b48;
    local_2e8 = &PTR_FUN_7ff619d11ec8;
    local_2e0 = 0x307171f;
    local_2dc = 0x111c041a;
    local_2c8 = _DAT_7ff619d1d470;
    uStack_2c0 = uRam00007ff619d1d478;
    local_2a8 = 0;
    (*(code *)PTR_FUN_7ff619d11ec8)(&local_2e8,0x140,local_298);
    if (*(int *)(*(longlong *)
                  (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                0x9aa54) < DAT_7ff61b28208c) {
      _Init_thread_header(&DAT_7ff61b28208c);
      if (DAT_7ff61b28208c == -1) {
        FUN_7ff6183cd770(&DAT_7ff61b282088,local_298);
        _Init_thread_footer(&DAT_7ff61b28208c);
      }
    }
    uVar3 = FUN_7ff618458650(lVar2 + 0x57c);
    FUN_7ff618102e50(local_158,local_298,param_1,uVar3);
                    /* WARNING: Subroutine does not return */
    thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b282088,local_158);
  }
  *(ushort *)(lVar2 + 10) = *(ushort *)(lVar2 + 10) | 1;
  *(ushort *)(lVar2 + 0x2c) = *(ushort *)(lVar2 + 0x2c) | 1;
  *(undefined1 *)(lVar2 + 0x94c) = 1;
  *(ushort *)(lVar2 + 10) = *(ushort *)(lVar2 + 10) & 0xffdf;
  *(ushort *)(lVar2 + 10) = *(ushort *)(lVar2 + 10) | 4;
  *(ushort *)(lVar2 + 10) = *(ushort *)(lVar2 + 10) | 0x100;
  *(ushort *)(lVar2 + 10) = *(ushort *)(lVar2 + 10) | 0x200;
  if (param_2 == '\0') {
    *(uint *)(lVar2 + 4) = *(uint *)(lVar2 + 4) & 0xfffffffb;
    *(undefined8 *)(lVar2 + 0x18) = 0;
  }
  else {
    *(uint *)(lVar2 + 4) = *(uint *)(lVar2 + 4) | 4;
    uVar3 = DAT_7ff61a723928;
    if (DAT_7ff61a723920 == '\0') {
      uVar3 = FUN_7ff61836e650();
    }
    *(undefined8 *)(lVar2 + 0x18) = uVar3;
  }
  *(undefined4 *)(lVar2 + 0x24) = 0xffffffff;
  return;
}


============================================================
FUNCTION FUN_7ff6197e4f70@7ff6197e4f70 size=924

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

void FUN_7ff6197e4f70(longlong param_1,int param_2)

{
  uint uVar1;
  bool bVar2;
  char cVar3;
  longlong lVar4;
  char *pcVar5;
  undefined8 uVar6;
  undefined8 *puVar7;
  longlong lVar8;
  uint uVar9;
  uint uVar10;
  longlong lVar11;
  longlong unaff_GS_OFFSET;
  bool bVar12;
  undefined1 auStack_368 [32];
  char *local_348;
  longlong local_330;
  undefined1 local_328 [16];
  undefined **local_318;
  undefined4 local_310;
  undefined4 local_30c;
  undefined8 local_308;
  undefined8 uStack_300;
  undefined8 local_2f8;
  undefined8 uStack_2f0;
  undefined8 local_2e8;
  undefined8 uStack_2e0;
  undefined8 local_2d8;
  undefined8 uStack_2d0;
  undefined4 local_2c8;
  undefined4 local_2c4;
  undefined2 local_2c0;
  undefined1 local_2be;
  undefined1 local_2b8 [320];
  undefined1 local_178 [320];
  ulonglong local_38;
  
  local_38 = DAT_7ff61a119a88 ^ (ulonglong)auStack_368;
  bVar2 = false;
  bVar12 = false;
  if (param_2 == 0) {
    lVar4 = FUN_7ff618c96490(2);
    bVar12 = param_1 == lVar4;
  }
  cVar3 = FUN_7ff6183cdc50(9);
  if (cVar3 != '\0') {
    local_308 = _DAT_7ff619d1b8b0;
    uStack_300 = uRam00007ff619d1b8b8;
    local_2f8 = _DAT_7ff619d1a280;
    uStack_2f0 = uRam00007ff619d1a288;
    local_2e8 = _DAT_7ff619d1abb0;
    uStack_2e0 = uRam00007ff619d1abb8;
    local_2d8 = _DAT_7ff619d1bf00;
    uStack_2d0 = uRam00007ff619d1bf08;
    local_318 = &PTR_FUN_7ff619d17fc8;
    local_310 = 0x307171f;
    local_30c = 0x111c041a;
    local_2c8 = 0xd89e9ac0;
    local_2c4 = 0xe59f919d;
    local_2c0 = 0x9fb2;
    local_2be = 0;
    (*(code *)PTR_FUN_7ff619d17fc8)(&local_318,0x140,local_2b8);
    if ((*(int *)(*(longlong *)
                   (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                 0x9aa54) < DAT_7ff61b282578) &&
       (_Init_thread_header(&DAT_7ff61b282578), DAT_7ff61b282578 == -1)) {
      FUN_7ff6183cd770(&DAT_7ff61b282574,local_2b8);
      _Init_thread_footer(&DAT_7ff61b282578);
    }
    if (*(int *)(&DAT_0001c7c0 + param_1) == -1) {
      pcVar5 = s_00_00_00_00_00_00_00_00_7ff619d17f80;
    }
    else {
      lVar4 = FUN_7ff61980af00();
      pcVar5 = (char *)FUN_7ff618458450(lVar4 + 0x57c);
    }
    uVar6 = FUN_7ff618c94f40(param_1);
    FUN_7ff618399090(param_1 + 8,s__s__s_7ff619d0c2fc,uVar6,pcVar5);
    local_348 = s_RESET_7ff619d18230;
    if (bVar12) {
      local_348 = s_MIGRATE_7ff619d18228;
    }
    FUN_7ff618102e50(local_178,local_2b8,param_1 + 8,param_2);
                    /* WARNING: Subroutine does not return */
    thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b282574,local_178);
  }
  FUN_7ff6197c8560();
  if (*(int *)(param_1 + 0x86c) == 0) {
    *(undefined4 *)(param_1 + 0x86c) = 1;
  }
  if ((3 < *(int *)(*(longlong *)(param_1 + 0x1ae10) + 0x1aef8) - 6U) &&
     ((*(byte *)(param_1 + 0x1aee8) & 1) == 0)) {
    *(uint *)(param_1 + 0x1aee8) = *(uint *)(param_1 + 0x1aee8) | 1;
    bVar2 = true;
  }
  uVar9 = 0;
  if (bVar12) {
    local_348 = (char *)0x0;
    FUN_7ff6198230a0(param_1,0);
  }
  else {
    FUN_7ff619822b80(param_1);
  }
  if (bVar2) {
    FUN_7ff61981dc70(param_1);
  }
  uVar1 = *(uint *)(param_1 + 0xe93c);
  do {
    uVar10 = uVar9;
    if ((*(uint *)(param_1 + 0x890) >> (uVar9 & 0x1f) & 1) != 0) break;
    uVar9 = uVar9 + 1;
    uVar10 = 0xffffffff;
  } while ((int)uVar9 < 0x20);
  if (uVar10 != 0xffffffff) {
    lVar4 = param_1 + 0x860;
    lVar8 = (longlong)(int)uVar10;
    do {
      if (uVar10 == uVar1) {
        FUN_7ff61981e3e0(param_1,uVar1);
        puVar7 = (undefined8 *)FUN_7ff6185fc5a0(local_328);
        *(undefined8 *)(lVar8 * 0xb8 + 0xd8 + lVar4) = *puVar7;
        *(int *)(param_1 + 0x86c) = *(int *)(param_1 + 0x86c) + 1;
        *(int *)(param_1 + 0xe940) = *(int *)(param_1 + 0xe940) + 1;
      }
      else {
        FUN_7ff618102ce0(&local_330,*(undefined8 *)(lVar8 * 0xb8 + 0xd8 + lVar4));
        FUN_7ff61981a160(lVar4,uVar10);
        if (local_330 - 1U < 0xfffffffffffffffe) {
          FUN_7ff619820640(lVar4);
        }
      }
      uVar9 = uVar10 + 1;
      lVar11 = -1;
      uVar10 = 0xffffffff;
      if ((int)uVar9 < 0x20) {
        do {
          lVar8 = lVar8 + 1;
          lVar11 = lVar8;
          uVar10 = uVar9;
          if ((*(uint *)(param_1 + 0x890) >> (uVar9 & 0x1f) & 1) != 0) break;
          uVar9 = uVar9 + 1;
          lVar11 = -1;
          uVar10 = 0xffffffff;
        } while ((int)uVar9 < 0x20);
      }
      lVar8 = lVar11;
    } while (uVar10 != 0xffffffff);
  }
  puVar7 = (undefined8 *)FUN_7ff61844db90(local_328);
  *(undefined8 *)(param_1 + 0x1fb0) = *puVar7;
  if (!bVar12) {
    FUN_7ff61980f340(*(undefined4 *)(&DAT_0001c7c0 + param_1),0);
  }
  return;
}


============================================================
FUNCTION FUN_7ff619816ea0@7ff619816ea0 size=6331

/* WARNING: Function: __security_check_cookie replaced with injection: security_check_cookie */
/* WARNING: Globals starting with '_' overlap smaller symbols at the same address */

void FUN_7ff619816ea0(longlong param_1)

{
  longlong *plVar1;
  byte bVar2;
  int iVar3;
  bool bVar4;
  uint uVar5;
  char cVar6;
  int iVar7;
  int iVar8;
  undefined4 uVar9;
  longlong lVar10;
  longlong lVar11;
  longlong lVar12;
  undefined8 uVar13;
  undefined8 uVar14;
  longlong *plVar15;
  char *pcVar16;
  longlong lVar17;
  uint uVar18;
  uint uVar19;
  longlong lVar20;
  ulonglong uVar21;
  ulonglong uVar22;
  undefined8 *puVar23;
  byte bVar24;
  ulonglong uVar25;
  longlong unaff_GS_OFFSET;
  bool bVar26;
  bool bVar27;
  undefined1 auStack_3d8 [32];
  ulonglong local_3b8;
  ulonglong local_3b0;
  ulonglong local_3a8;
  uint local_398;
  undefined8 *local_390;
  uint local_388;
  undefined8 *local_380;
  longlong local_378;
  undefined8 *local_370;
  int local_368;
  uint local_364;
  int *local_360;
  undefined **local_358;
  undefined4 local_350;
  undefined4 local_34c;
  undefined8 local_348;
  undefined8 uStack_340;
  undefined8 local_338;
  undefined8 uStack_330;
  undefined8 local_328;
  undefined8 uStack_320;
  undefined8 local_318;
  undefined8 uStack_310;
  undefined8 local_308;
  undefined8 uStack_300;
  undefined8 local_2f8;
  undefined8 uStack_2f0;
  undefined8 local_2e8;
  undefined8 uStack_2e0;
  undefined8 local_2d8;
  undefined8 uStack_2d0;
  undefined8 local_2c8;
  undefined8 uStack_2c0;
  undefined1 local_2b8 [320];
  undefined1 local_178 [320];
  ulonglong local_38;
  
  local_38 = DAT_7ff61a119a88 ^ (ulonglong)auStack_3d8;
  FUN_7ff61980b5c0();
  iVar7 = DAT_7ff61b0c0b9c;
  if (*(int *)(param_1 + 0x854) == 0) {
    iVar7 = DAT_7ff61b0c0b94;
  }
  lVar10 = FUN_7ff618443f80();
  lVar10 = iVar7 + lVar10;
  local_388 = local_398 & 0xffff;
  bVar24 = (byte)local_398 >> 6 & 1;
  local_378 = lVar10;
  if ((bVar24 == 0) && (-1 < (char)(byte)local_398)) goto LAB_7ff61981736b;
  lVar11 = FUN_7ff61980af00(*(undefined4 *)(&DAT_0001c7c0 + param_1));
  *(uint *)(lVar11 + 4) = *(uint *)(lVar11 + 4) & 0xffffe7ff;
  if (*(longlong *)(param_1 + 0x1c828) != 0) {
    if (bVar24 != 0) {
      local_3a8 = CONCAT71(local_3a8._1_7_,*(undefined1 *)(param_1 + 0x1c86a));
      local_3b0 = CONCAT71(local_3b0._1_7_,*(undefined1 *)(param_1 + 0x1c869));
      local_3b8 = CONCAT71(local_3b8._1_7_,*(undefined1 *)(param_1 + 0x1c868));
      iVar7 = FUN_7ff6197dcc20(param_1,param_1 + 0x1c828);
      if ((iVar7 == 0) &&
         (cVar6 = FUN_7ff6197fd900(param_1 + 0x860,param_1 + 0x1c828), cVar6 != '\0')) {
        FUN_7ff6197e1060(param_1 + 0x860,param_1 + 0x1c828);
        FUN_7ff6197e7660();
        goto LAB_7ff61981736b;
      }
      FUN_7ff61980f130(*(undefined4 *)(&DAT_0001c7c0 + param_1),param_1 + 0x1c828);
    }
    FUN_7ff6197e7660();
    goto LAB_7ff61981736b;
  }
  iVar7 = 0;
  do {
    iVar8 = iVar7;
    if ((1 << ((byte)iVar7 & 0x1f) & *(uint *)(param_1 + 0x890)) != 0) break;
    iVar7 = iVar7 + 1;
    iVar8 = -1;
  } while (iVar7 < 0x20);
  if (iVar8 == -1) goto LAB_7ff61981736b;
  lVar11 = (longlong)iVar8;
  do {
    if (*(int *)(lVar11 * 0x120 + 0x1fb8 + param_1) == 6) break;
    lVar12 = lVar11;
    iVar7 = iVar8;
    do {
      iVar7 = iVar7 + 1;
      lVar11 = -1;
      iVar8 = -1;
      if (0x1f < iVar7) break;
      lVar11 = lVar12 + 1;
      iVar8 = iVar7;
      lVar12 = lVar11;
    } while ((1 << ((byte)iVar7 & 0x1f) & *(uint *)(param_1 + 0x890)) == 0);
  } while (lVar11 != -1);
  if (iVar8 == -1) goto LAB_7ff61981736b;
  lVar11 = (longlong)iVar8;
  FUN_7ff618102ce0(&local_390,*(undefined8 *)(lVar11 * 0xb8 + 0x928 + param_1));
  if (bVar24 != 0) {
    cVar6 = FUN_7ff6183cdc50(9);
    if (cVar6 != '\0') {
      local_348 = _DAT_7ff619d1caf0;
      uStack_340 = uRam00007ff619d1caf8;
      local_328 = _DAT_7ff619d1adb0;
      uStack_320 = uRam00007ff619d1adb8;
      local_338 = _DAT_7ff619d1c9a0;
      uStack_330 = uRam00007ff619d1c9a8;
      local_308 = _DAT_7ff619d18750;
      uStack_300 = uRam00007ff619d18758;
      local_358 = &PTR_FUN_7ff619d13408;
      local_350 = 0x307171f;
      local_34c = 0x111c041a;
      local_318 = _DAT_7ff619d1b9c0;
      uStack_310 = uRam00007ff619d1b9c8;
      (*(code *)PTR_FUN_7ff619d13408)(&local_358,0x140,local_2b8);
      if ((*(int *)(*(longlong *)
                     (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                   0x9aa54) < DAT_7ff61b282410) &&
         (_Init_thread_header(&DAT_7ff61b282410), DAT_7ff61b282410 == -1)) {
        FUN_7ff6183cd770(&DAT_7ff61b28240c,local_2b8);
        _Init_thread_footer(&DAT_7ff61b282410);
      }
      if (*(int *)(&DAT_0001c7c0 + param_1) == -1) {
        pcVar16 = s_00_00_00_00_00_00_00_00_7ff619d17f80;
      }
      else {
        lVar10 = FUN_7ff61980af00();
        pcVar16 = (char *)FUN_7ff618458450(lVar10 + 0x57c);
      }
      uVar13 = FUN_7ff618c94f40(param_1);
      FUN_7ff618399090(param_1 + 8,s__s__s_7ff619d0c2fc,uVar13,pcVar16);
      uVar13 = FUN_7ff618458600(&local_390);
      FUN_7ff618102e50(local_178,local_2b8,param_1 + 8,uVar13);
                    /* WARNING: Subroutine does not return */
      thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b28240c,local_178);
    }
    do {
      if ((*(int *)(lVar11 * 0x120 + 0x1758 + param_1 + 0x860) == 6) &&
         (FUN_7ff618102ce0(&local_370,*(undefined8 *)(lVar11 * 0xb8 + 200 + param_1 + 0x860)),
         local_390 == local_370)) {
        FUN_7ff61981e3e0(param_1,iVar8);
      }
      iVar7 = iVar8 + 1;
      lVar10 = -1;
      iVar8 = -1;
      if (iVar7 < 0x20) {
        do {
          lVar11 = lVar11 + 1;
          lVar10 = lVar11;
          iVar8 = iVar7;
          if ((1 << ((byte)iVar7 & 0x1f) & *(uint *)(param_1 + 0x890)) != 0) break;
          iVar7 = iVar7 + 1;
          lVar10 = -1;
          iVar8 = -1;
        } while (iVar7 < 0x20);
      }
      lVar11 = lVar10;
      lVar10 = local_378;
    } while (iVar8 != -1);
    goto LAB_7ff61981736b;
  }
  if (local_390 != (undefined8 *)0x0) {
    if ((local_390 != (undefined8 *)0xffffffffffffffff) &&
       ((local_390 == *(undefined8 **)(param_1 + 0x1c7d0) ||
        (local_390 == *(undefined8 **)(param_1 + 0x1c7d8))))) {
      if (*(int *)(&DAT_0001c7c0 + param_1) != -1) {
        lVar10 = FUN_7ff61980af00();
        if ((*(uint *)(lVar10 + 4) >> 1 & 1) != 0) goto LAB_7ff6198172ee;
      }
      local_388 = 0;
      FUN_7ff6197e5310();
      lVar10 = local_378;
      goto LAB_7ff61981736b;
    }
LAB_7ff6198172ee:
    if ((((longlong)local_390 + 1U & 0xfffffffffffffffe) != 0) &&
       ((local_390 == *(undefined8 **)(param_1 + 0x1c7d0) ||
        (local_390 == *(undefined8 **)(param_1 + 0x1c7d8))))) {
      iVar7 = 0;
      do {
        iVar8 = iVar7;
        if ((1 << ((byte)iVar7 & 0x1f) & *(uint *)(param_1 + 0x890)) != 0) break;
        iVar7 = iVar7 + 1;
        iVar8 = -1;
      } while (iVar7 < 0x20);
      if (iVar8 != -1) {
        lVar10 = (longlong)iVar8;
        do {
          if (iVar8 == *(int *)(param_1 + 0x874)) {
            iVar7 = *(int *)(lVar10 * 0x120 + 0x1fb8 + param_1);
            *(undefined4 *)(lVar10 * 0x120 + 0x1758 + param_1 + 0x860) = 5;
            *(int *)(param_1 + 0x86c) = *(int *)(param_1 + 0x86c) + 1;
            *(int *)(param_1 + 0xe940) = *(int *)(param_1 + 0xe940) + 1;
            if ((iVar7 != 5) && (*(int *)(param_1 + 0x884) == 1)) {
              local_3b0 = local_3b0 & 0xffffffff00000000;
              local_3b8 = local_3b8 & 0xffffffff00000000;
              FUN_7ff6197e6260(param_1 + 0x860,param_1 + 0x868);
            }
          }
          else {
            FUN_7ff6197fa1b0(param_1,iVar8);
          }
          iVar7 = iVar8 + 1;
          lVar11 = -1;
          iVar8 = -1;
          if (iVar7 < 0x20) {
            do {
              lVar10 = lVar10 + 1;
              lVar11 = lVar10;
              iVar8 = iVar7;
              if ((1 << ((byte)iVar7 & 0x1f) & *(uint *)(param_1 + 0x890)) != 0) break;
              iVar7 = iVar7 + 1;
              lVar11 = -1;
              iVar8 = -1;
            } while (iVar7 < 0x20);
          }
          lVar10 = lVar11;
        } while (iVar8 != -1);
      }
      FUN_7ff61980f340();
      lVar10 = local_378;
      goto LAB_7ff61981736b;
    }
  }
  FUN_7ff6197f8820();
  lVar10 = local_378;
LAB_7ff61981736b:
  uVar18 = DAT_7ff61b37f0e0;
  pcVar16 = s_00_00_00_00_00_00_00_00_7ff619d17f80;
  if ((*(int *)(param_1 + 0x1aef8) != 0) &&
     (plVar1 = (longlong *)(param_1 + 0x1c7f0), *plVar1 - 1U < 0xfffffffffffffffe)) {
    if ((*(char *)(param_1 + 0x1c800) == '\0') && (*plVar1 != *(longlong *)(param_1 + 0x1c7d0))) {
      lVar11 = *(longlong *)(param_1 + 0x1c7f8);
      lVar12 = DAT_7ff61a723928;
      if (DAT_7ff61a723920 == '\0') {
        lVar12 = FUN_7ff61836e650();
      }
      if (lVar10 < lVar12 - lVar11) {
        lVar10 = thunk_FUN_7ff618ea36b0();
        cVar6 = FUN_7ff6183cdc50(9);
        if (cVar6 != '\0') {
          local_348 = _DAT_7ff619d1caf0;
          uStack_340 = uRam00007ff619d1caf8;
          local_338 = _DAT_7ff619d1c9a0;
          uStack_330 = uRam00007ff619d1c9a8;
          local_328 = _DAT_7ff619d1a8f0;
          uStack_320 = uRam00007ff619d1a8f8;
          local_318 = _DAT_7ff619d1c300;
          uStack_310 = uRam00007ff619d1c308;
          local_308 = _DAT_7ff619d19aa0;
          uStack_300 = uRam00007ff619d19aa8;
          local_2f8 = _DAT_7ff619d19a80;
          uStack_2f0 = uRam00007ff619d19a88;
          local_358 = &PTR_FUN_7ff619d12fc0;
          local_350 = 0x307171f;
          local_34c = 0x111c041a;
          local_2e8 = 0xb8b0b4aab4b7bc;
          (*(code *)PTR_FUN_7ff619d12fc0)(&local_358,0x140,local_2b8);
          if ((*(int *)(*(longlong *)(*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)uVar18 * 8)
                       + 0x9aa54) < DAT_7ff61b282420) &&
             (_Init_thread_header(&DAT_7ff61b282420), DAT_7ff61b282420 == -1)) {
            FUN_7ff6183cd770(&DAT_7ff61b28241c,local_2b8);
            _Init_thread_footer(&DAT_7ff61b282420);
          }
          lVar10 = *(longlong *)(param_1 + 0x1c7f8);
          lVar11 = DAT_7ff61a723928;
          if (DAT_7ff61a723920 == '\0') {
            lVar11 = FUN_7ff61836e650();
          }
          uVar13 = FUN_7ff618458600(plVar1);
          uVar14 = FUN_7ff6197e94e0(param_1);
          local_3b0 = local_378;
          local_3b8 = lVar11 - lVar10;
          FUN_7ff618102e50(local_178,local_2b8,uVar14,uVar13);
                    /* WARNING: Subroutine does not return */
          thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b28241c,local_178);
        }
        local_3b0 = local_3b0 & 0xffffffff00000000;
        local_3b8 = CONCAT44(local_3b8._4_4_,0xffffffff);
        FUN_7ff6197e6260(param_1 + 0x860,param_1 + 0x868);
        FUN_7ff6197f8820(param_1);
        if (lVar10 != 0) {
          FUN_7ff618c81180(lVar10);
        }
        plVar15 = (longlong *)FUN_7ff6185fc5a0(&local_380);
        *plVar1 = *plVar15;
        *(undefined8 *)(param_1 + 0x1c7f8) = 0;
        *(undefined1 *)(param_1 + 0x1c800) = 0;
      }
      else {
        iVar7 = 0;
        do {
          iVar8 = iVar7;
          if ((1 << ((byte)iVar7 & 0x1f) & *(uint *)(param_1 + 0x890)) != 0) break;
          iVar7 = iVar7 + 1;
          iVar8 = -1;
        } while (iVar7 < 0x20);
        if (iVar8 != -1) {
          lVar10 = (longlong)iVar8;
          do {
            FUN_7ff618102ce0(&local_370);
            if (local_370 == (undefined8 *)*plVar1) goto LAB_7ff619817b20;
            iVar7 = iVar8 + 1;
            lVar11 = -1;
            iVar8 = -1;
            if (iVar7 < 0x20) {
              do {
                lVar10 = lVar10 + 1;
                lVar11 = lVar10;
                iVar8 = iVar7;
                if ((1 << ((byte)iVar7 & 0x1f) & *(uint *)(param_1 + 0x890)) != 0) break;
                iVar7 = iVar7 + 1;
                lVar11 = -1;
                iVar8 = -1;
              } while (iVar7 < 0x20);
            }
            lVar10 = lVar11;
          } while (lVar10 != -1);
        }
        lVar10 = thunk_FUN_7ff618ea36b0();
        cVar6 = FUN_7ff6183cdc50(9);
        if (cVar6 != '\0') {
          local_348 = _DAT_7ff619d1caf0;
          uStack_340 = uRam00007ff619d1caf8;
          local_338 = _DAT_7ff619d1c9a0;
          uStack_330 = uRam00007ff619d1c9a8;
          local_328 = _DAT_7ff619d1bef0;
          uStack_320 = uRam00007ff619d1bef8;
          local_318 = _DAT_7ff619d1b750;
          uStack_310 = uRam00007ff619d1b758;
          local_308 = _DAT_7ff619d19e80;
          uStack_300 = uRam00007ff619d19e88;
          local_2f8 = _DAT_7ff619d1a6a0;
          uStack_2f0 = uRam00007ff619d1a6a8;
          local_358 = &PTR_FUN_7ff619d134c0;
          local_350 = 0x307171f;
          local_34c = 0x111c041a;
          local_2e8 = CONCAT53(local_2e8._3_5_,0xbeb8);
          (*(code *)PTR_FUN_7ff619d134c0)(&local_358,0x140,local_2b8);
          if ((*(int *)(*(longlong *)
                         (*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)DAT_7ff61b37f0e0 * 8) +
                       0x9aa54) < DAT_7ff61b282428) &&
             (_Init_thread_header(&DAT_7ff61b282428), DAT_7ff61b282428 == -1)) {
            FUN_7ff6183cd770(&DAT_7ff61b282424,local_2b8);
            _Init_thread_footer(&DAT_7ff61b282428);
          }
          uVar13 = FUN_7ff618458600(plVar1);
          uVar14 = FUN_7ff6197e94e0(param_1);
          FUN_7ff618102e50(local_178,local_2b8,uVar14,uVar13);
                    /* WARNING: Subroutine does not return */
          thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b282424,local_178);
        }
        if (lVar10 != 0) {
          FUN_7ff618c81180(lVar10);
        }
        plVar15 = (longlong *)FUN_7ff6185fc5a0(&local_380);
        *plVar1 = *plVar15;
        *(undefined8 *)(param_1 + 0x1c7f8) = 0;
        *(undefined1 *)(param_1 + 0x1c800) = 0;
      }
    }
    else {
      cVar6 = FUN_7ff6183cdc50();
      if (cVar6 != '\0') {
        local_348 = _DAT_7ff619d1caf0;
        uStack_340 = uRam00007ff619d1caf8;
        local_328 = _DAT_7ff619d1adb0;
        uStack_320 = uRam00007ff619d1adb8;
        local_338 = _DAT_7ff619d1c9a0;
        uStack_330 = uRam00007ff619d1c9a8;
        local_2f8._4_4_ = local_2f8._4_4_ & 0xffffff00;
        local_308 = _DAT_7ff619d196a0;
        uStack_300 = uRam00007ff619d196a8;
        local_358 = &PTR_FUN_7ff619d0e9a8;
        local_350 = 0x307171f;
        local_34c = 0x111c041a;
        local_318 = _DAT_7ff619d1b9c0;
        uStack_310 = uRam00007ff619d1b9c8;
        local_2f8 = CONCAT44(local_2f8._4_4_,0xa8aea2ba);
        (*(code *)PTR_FUN_7ff619d0e9a8)(&local_358,0x140,local_2b8);
        if ((*(int *)(*(longlong *)(*(longlong *)(unaff_GS_OFFSET + 0x58) + (ulonglong)uVar18 * 8) +
                     0x9aa54) < DAT_7ff61b282418) &&
           (_Init_thread_header(&DAT_7ff61b282418), DAT_7ff61b282418 == -1)) {
          FUN_7ff6183cd770(&DAT_7ff61b282414,local_2b8);
          _Init_thread_footer(&DAT_7ff61b282418);
        }
        if (*(int *)(&DAT_0001c7c0 + param_1) != -1) {
          lVar10 = FUN_7ff61980af00();
          pcVar16 = (char *)FUN_7ff618458450(lVar10 + 0x57c);
        }
        uVar13 = FUN_7ff618c94f40(param_1);
        FUN_7ff618399090(param_1 + 8,s__s__s_7ff619d0c2fc,uVar13,pcVar16);
        uVar13 = FUN_7ff618458600(plVar1);
        FUN_7ff618102e50(local_178,local_2b8,param_1 + 8,uVar13);
                    /* WARNING: Subroutine does not return */
        thunk_EXT_FUN_7ff5d8460598(DAT_7ff61b282414,local_178);
      }
      iVar7 = 0;
      do {
        iVar8 = iVar7;
        if ((1 << ((byte)iVar7 & 0x1f) & *(uint *)(param_1 + 0x890)) != 0) break;
        iVar7 = iVar7 + 1;
        iVar8 = -1;
      } while (iVar7 < 0x20);
      if (iVar8 != -1) {
        lVar10 = (longlong)iVar8;
        do {
          lVar11 = lVar10 * 0xb8;
          FUN_7ff618102ce0(&local_370,*(undefined8 *)(lVar11 + param_1 + 0x928));
